velocity:0,velocity:1,velocity:2,Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,Point ID
7.71547,-0.212693,0.128165,4.82E-11,4.82E-11,-1,-590.625,-590.625,90,291
7.7328,-0.202247,0.130017,1.26E-13,1.26E-13,-1,-599.87,-599.87,90,292
7.72683,-0.199848,0.127955,9.62E-14,2.48E-13,-1,-590.625,-607.973,90,293
7.64187,-0.266236,0.151452,3.53E-10,1.70E-10,-1,-552.577,-551.25,90,294
7.74264,-0.200706,0.130748,2.48E-13,9.62E-14,-1,-607.973,-590.625,90,295
7.70205,-0.237533,0.140868,1.82E-10,1.06E-11,-1,-590.625,-551.957,90,296
7.75896,-0.207644,0.145958,5.46E-12,5.39E-12,-1,-629.843,-551.407,90,297
7.70146,-0.238018,0.141083,1.82E-10,9.94E-11,-1,-590.625,-551.25,90,298
7.75883,-0.207753,0.146006,1.07E-11,1.70E-10,-1,-629.842,-551.25,90,299
7.55292,-0.335148,0.159326,1.68E-06,1.82E-06,-1,-472.5,-551.25,90,300
7.56056,-0.329942,0.15755,5.14E-08,5.41E-08,-1,-475.398,-554.148,90,301
7.5567,-0.332216,0.158352,3.32E-08,1.01E-07,-1,-472.5,-554.194,90,302
7.58854,-0.296347,0.144516,4.65E-09,5.28E-08,-1,-474.477,-590.625,90,303
7.60533,-0.257958,0.136899,2.71E-09,2.86E-09,-1,-473.652,-628.848,90,304
7.58588,-0.297927,0.145074,2.05E-08,5.28E-08,-1,-472.5,-590.625,90,305
7.60377,-0.258899,0.137228,3.32E-08,4.80E-09,-1,-472.5,-628.828,90,306
7.6222,-0.267825,0.134426,1.44E-08,1.52E-08,-1,-511.875,-590.625,90,307
7.68249,-0.210779,0.13643,1.42E-10,1.46E-10,-1,-551.089,-629.839,90,308
7.64509,-0.231238,0.130046,7.07E-11,2.81E-10,-1,-511.875,-629.349,90,309
7.55754,-0.332547,0.158452,9.81E-08,7.60E-08,-1,-475.453,-551.25,90,310
7.66369,-0.241802,0.139647,2.77E-10,1.82E-10,-1,-550.525,-590.625,90,311
7.59963,-0.299777,0.147469,5.27E-08,7.36E-09,-1,-511.875,-553.345,90,312
7.63974,-0.267281,0.15132,4.28E-09,4.36E-09,-1,-549.905,-552.595,90,313
7.59741,-0.301693,0.148132,5.27E-08,4.55E-08,-1,-511.875,-551.25,90,314
7.63829,-0.268534,0.151743,7.28E-09,7.60E-08,-1,-549.879,-551.25,90,315
7.49838,-0.404582,0.166576,4.34E-05,5.37E-05,-1,-393.75,-551.25,90.0003,316
7.50968,-0.39381,0.163123,3.12E-06,3.66E-06,-1,-398.746,-556.246,90.0002,317
7.50499,-0.397513,0.164397,1.56E-06,6.37E-06,-1,-393.75,-556.348,90.0002,318
7.53763,-0.350066,0.147324,4.10E-07,3.41E-06,-1,-397.38,-590.625,90,319
7.55318,-0.301142,0.136369,2.42E-07,2.79E-07,-1,-396.172,-627.578,90,320
7.53416,-0.352854,0.148284,1.05E-06,3.41E-06,-1,-393.75,-590.625,90,321
7.55084,-0.303074,0.137026,1.56E-06,4.47E-07,-1,-393.75,-627.524,90,322
7.55752,-0.323625,0.138213,9.60E-07,1.12E-06,-1,-433.125,-590.625,90,323
7.60338,-0.259736,0.13702,2.71E-08,3.00E-08,-1,-471.307,-628.807,90,324
7.57949,-0.278271,0.130453,9.98E-09,5.52E-08,-1,-433.125,-628.186,90,325
7.50391,-0.40013,0.165089,5.84E-06,6.71E-06,-1,-398.894,-551.25,90.0002,326
7.58523,-0.299324,0.14471,5.23E-08,5.28E-08,-1,-470.455,-590.625,90,327
7.53097,-0.366375,0.153881,3.37E-06,9.47E-07,-1,-433.125,-555.232,90,328
7.55578,-0.334214,0.1578,5.36E-07,5.85E-07,-1,-469.504,-554.246,90,329
7.5263,-0.371511,0.155481,3.37E-06,4.15E-06,-1,-433.125,-551.25,90,330
7.5522,-0.338165,0.158994,8.99E-07,6.71E-06,-1,-469.41,-551.25,90,331
7.47938,-0.461477,0.171837,0.000400973,0.000608561,-1,-315,-551.25,90.0053,332
7.49216,-0.443351,0.165791,5.51E-05,7.71E-05,-1,-322.599,-558.849,90.0043,333
7.48811,-0.44713,0.167564,2.30E-05,0.000122435,-1,-315,-559.04,90.0044,334
7.51437,-0.389729,0.147259,9.80E-06,6.71E-05,-1,-320.67,-590.625,90.0004,335
7.52447,-0.333391,0.133619,5.86E-06,7.90E-06,-1,-318.968,-626.032,90,336
7.51125,-0.392792,0.148667,1.71E-05,6.71E-05,-1,-315,-590.625,90.0005,337
7.52225,-0.335715,0.134648,2.30E-05,1.18E-05,-1,-315,-625.921,90.0001,338
7.52093,-0.371775,0.139396,1.91E-05,2.63E-05,-1,-354.375,-590.625,90.0001,339
7.55094,-0.304412,0.136454,1.22E-06,1.55E-06,-1,-391.215,-627.465,90,340
7.53839,-0.317968,0.129109,3.68E-07,2.65E-06,-1,-354.375,-626.716,90,341
7.48365,-0.456281,0.169682,0.000100382,0.000165184,-1,-322.954,-551.25,90.0045,342
7.53435,-0.354737,0.147402,2.32E-06,3.41E-06,-1,-389.958,-590.625,90,343
7.49629,-0.424888,0.158294,6.41E-05,3.19E-05,-1,-354.375,-557.678,90.0012,344
7.50534,-0.399954,0.163132,1.69E-05,2.09E-05,-1,-388.539,-556.461,90.0002,345
7.48905,-0.436019,0.161661,6.41E-05,0.000105927,-1,-354.375,-551.25,90.0014,346
7.49938,-0.409185,0.165829,2.78E-05,0.000165184,-1,-388.277,-551.25,90.0004,347
7.49679,-0.48453,0.170953,0.00160958,0.00325591,-0.999993,-236.25,-551.25,90.0414,348
7.50627,-0.460724,0.16202,0.00035747,0.00065001,-1,-246.729,-561.729,90.0309,349
7.50416,-0.461008,0.16396,0.000130511,0.000926861,-1,-236.25,-562.019,90.0314,350
7.51682,-0.402305,0.142256,8.06E-05,0.000521045,-1,-244.232,-590.625,90.0043,351
7.51749,-0.342403,0.127365,4.89E-05,8.35E-05,-1,-241.968,-624.282,90.0006,352
7.51513,-0.40297,0.143888,0.000108337,0.000521045,-1,-236.25,-590.625,90.0049,353
7.51627,-0.34321,0.128619,0.000130512,0.000115229,-1,-236.25,-624.097,90.0011,354
7.51343,-0.398567,0.136776,0.000143804,0.000250652,-1,-275.625,-590.625,90.0017,355
7.52398,-0.336489,0.133399,1.70E-05,2.66E-05,-1,-310.804,-625.804,90.0002,356
7.52234,-0.338452,0.124493,4.48E-06,4.13E-05,-1,-275.625,-624.97,90.0003,357
7.49705,-0.482802,0.168598,0.00063432,0.00151235,-0.999999,-247.469,-551.25,90.0343,358
7.51376,-0.393627,0.146821,3.17E-05,6.71E-05,-1,-309.021,-590.625,90.0007,359
7.49697,-0.457536,0.157653,0.000458387,0.00037316,-1,-275.625,-560.578,90.013,360
7.49162,-0.447904,0.16498,0.000175,0.000265706,-1,-307.012,-559.238,90.0046,361
7.48895,-0.477317,0.163624,0.000458387,0.00100604,-0.999999,-275.625,-551.25,90.0164,362
7.48483,-0.465089,0.169966,0.000282454,0.00151235,-0.999999,-306.396,-551.25,90.0077,363
7.54027,-0.450055,0.157973,0.00314555,0.00961527,-0.999949,-157.5,-551.25,90.1555,364
7.54126,-0.42885,0.14779,0.0010045,0.00265682,-0.999996,-170.639,-564.389,90.1074,365
7.54044,-0.420199,0.149009,0.000322213,0.00339228,-0.999994,-157.5,-564.727,90.1098,366
7.53635,-0.373003,0.129408,0.00026904,0.00194894,-0.999998,-167.75,-590.625,90.0192,367
7.52427,-0.317279,0.115379,0.000165442,0.000402002,-1,-164.971,-622.529,90.0038,368
7.53576,-0.366797,0.130547,0.000298581,0.00194894,-0.999998,-157.5,-590.625,90.022,369
7.52393,-0.313155,0.116316,0.000322215,0.000505601,-1,-157.5,-622.294,90.0059,370
7.52894,-0.387626,0.127608,0.000475788,0.00116381,-0.999999,-196.875,-590.625,90.0114,371
7.52045,-0.340938,0.126155,8.95E-05,0.00018955,-1,-230.173,-623.923,90.0021,372
7.52502,-0.32756,0.114849,2.12E-05,0.000263871,-1,-196.875,-623.101,90.0028,373
7.53626,-0.45911,0.156751,0.00173993,0.00648418,-0.999977,-171.924,-551.25,90.1304,374
7.52094,-0.399379,0.140353,0.000163773,0.000521045,-1,-227.802,-590.625,90.0063,375
7.52608,-0.444032,0.147578,0.00144912,0.00192136,-0.999997,-196.875,-563.51,90.0635,376
7.51186,-0.455766,0.15915,0.000732061,0.00149515,-0.999999,-225.21,-562.29,90.033,377
7.52209,-0.471663,0.155977,0.00144911,0.00445627,-0.999989,-196.875,-551.25,90.087,378
7.50884,-0.480276,0.166268,0.00115826,0.00648419,-0.999978,-224.034,-551.25,90.0556,379
7.58226,-0.345312,0.128398,0.00285185,0.0175654,-0.999842,-78.75,-551.25,90.3249,380
7.57524,-0.339055,0.120831,0.00126324,0.00607309,-0.999981,-93.7969,-566.297,90.2145,381
7.57179,-0.318272,0.12038,0.000325756,0.0069592,-0.999976,-78.75,-566.568,90.2183,382
7.55535,-0.294009,0.107008,0.000377091,0.00405836,-0.999992,-90.7532,-590.625,90.0464,383
7.5306,-0.249908,0.0965204,0.000234216,0.00101461,-0.999999,-87.6243,-621.126,90.0122,384
7.55276,-0.277793,0.10677,0.000348574,0.00405836,-0.999992,-78.75,-590.625,90.0509,385
7.52885,-0.238182,0.0964135,0.000325764,0.00115748,-0.999999,-78.75,-620.925,90.0158,386
7.55179,-0.326046,0.109396,0.000731771,0.0030046,-0.999995,-118.125,-590.625,90.036,387
7.52954,-0.304789,0.112141,0.000198413,0.000664852,-1,-149.614,-622.114,90.0089,388
7.53429,-0.274363,0.0981081,4.14E-05,0.000824103,-1,-118.125,-621.447,90.0106,389
7.58015,-0.37098,0.129943,0.00214915,0.0155056,-0.999877,-95.6151,-551.25,90.2887,390
7.54333,-0.354959,0.124737,0.000357664,0.00194894,-0.999998,-146.732,-590.625,90.0258,391
7.56427,-0.371451,0.12495,0.00215088,0.00518697,-0.999984,-118.125,-565.845,90.1646,392
7.55005,-0.404572,0.141417,0.00138322,0.00441782,-0.999989,-143.767,-564.983,90.1139,393
7.56983,-0.400133,0.133508,0.00215078,0.0109196,-0.999938,-118.125,-551.25,90.2403,394
7.55628,-0.429403,0.148374,0.00215215,0.0155056,-0.999877,-142.006,-551.25,90.1889,395
7.58564,-0.18079,0.0840506,2.91E-11,0.0213013,-0.999773,0,-551.25,90.4114,396
7.57978,-0.197101,0.0827572,0.000352204,0.0085121,-0.999964,-15.8663,-567.116,90.2708,397
7.5688,-0.16676,0.0806548,-2.20E-05,0.00875418,-0.999962,0,-567.208,90.2717,398
7.55055,-0.169149,0.0763943,0.000110112,0.00513238,-0.999987,-12.7859,-590.625,90.0653,399
7.51719,-0.143113,0.0715639,6.87E-05,0.00146912,-0.999999,-9.51879,-620.481,90.0206,400
7.54178,-0.144768,0.0747189,3.67E-05,0.00513238,-0.999987,0,-590.625,90.0667,401
7.51074,-0.125009,0.070327,-2.20E-05,0.00151052,-0.999999,0,-620.411,90.0217,402
7.55776,-0.213654,0.0820162,0.000381083,0.00471869,-0.999989,-39.375,-590.625,90.0624,403
7.53232,-0.222574,0.0906762,0.000163326,0.0012857,-0.999999,-69.5873,-620.837,90.0186,404
7.52999,-0.178358,0.0745949,2.43E-05,0.00141392,-0.999999,-39.375,-620.459,90.0202,405
7.59541,-0.220785,0.0884731,0.000594158,0.0232706,-0.999729,-17.9917,-551.25,90.4007,406
7.55736,-0.256598,0.0989957,0.000291541,0.00405836,-0.999992,-66.3979,-590.625,90.0545,407
7.58222,-0.242215,0.090245,0.00109836,0.00827002,-0.999965,-39.375,-567.105,90.2569,408
7.57744,-0.291591,0.110599,0.00104062,0.00770824,-0.99997,-63.3156,-566.684,90.222,409
7.59762,-0.261809,0.0952808,0.00109825,0.0166038,-0.999862,-39.375,-551.25,90.388,410
7.59289,-0.306357,0.113719,0.00160204,0.0232706,-0.999728,-61.2048,-551.25,90.353,411
7.52657,0.0100168,0.0352233,-0.00285185,0.0175654,-0.999842,78.75,-551.25,90.3249,412
7.53271,-0.0248328,0.0402489,-0.00094698,0.00761461,-0.999971,63.317,-566.683,90.222,413
7.51274,0.00701422,0.0377882,-0.000342866,0.0069592,-0.999976,78.75,-566.566,90.2183,414
7.50279,-0.0178372,0.042904,-0.000291541,0.00405836,-0.999992,66.4004,-590.625,90.0545,415
7.46807,-0.0136315,0.0446918,-0.000181643,0.00126739,-0.999999,69.5919,-620.842,90.0186,416
7.48671,0.00764949,0.0409473,-0.000320058,0.00405836,-0.999992,78.75,-590.625,90.0509,417
7.45606,0.00526169,0.0432475,-0.000342874,0.00115748,-0.999999,78.75,-620.93,90.0158,418
7.52483,-0.0674773,0.0495535,-0.000381083,0.00471869,-0.999989,39.375,-590.625,90.0624,419
7.50841,-0.105379,0.0642254,-6.18E-05,0.00146222,-0.999999,9.5184,-620.482,90.0206,420
7.49387,-0.0537869,0.0477502,-2.43E-05,0.00141392,-0.999999,39.375,-620.462,90.0202,421
7.552,-0.0331084,0.0402318,-0.00160204,0.0232706,-0.999728,61.2061,-551.25,90.353,422
7.53876,-0.118464,0.0665371,-0.000110112,0.00513238,-0.999987,12.7854,-590.625,90.0653,423
7.55363,-0.0763612,0.0489561,-0.00109836,0.00827002,-0.999965,39.375,-567.104,90.2569,424
7.56515,-0.134205,0.0705253,-0.000386789,0.00847752,-0.999964,15.8658,-567.116,90.2708,425
7.57152,-0.0801865,0.0481519,-0.00109825,0.0166038,-0.999862,39.375,-551.25,90.388,426
7.58201,-0.132803,0.0677703,-0.000594158,0.0232706,-0.999729,17.9913,-551.25,90.4007,427
7.41079,0.184918,-0.00443891,-0.00314555,0.00961527,-0.999949,157.5,-551.25,90.1555,428
7.43073,0.145069,0.00316936,-0.00125502,0.00428962,-0.99999,143.77,-564.98,90.1139,429
7.40598,0.169823,0.00179616,-0.000304488,0.00339228,-0.999994,157.5,-564.723,90.1098,430
7.40848,0.129919,0.0142663,-0.000357664,0.00194894,-0.999998,146.738,-590.625,90.0258,431
7.38037,0.11194,0.0219475,-0.000221164,0.000642102,-1,149.623,-622.123,90.0089,432
7.38895,0.149162,0.0132789,-0.000328123,0.00194894,-0.999998,157.5,-590.625,90.022,433
7.36594,0.125892,0.0212702,-0.00030449,0.000505601,-1,157.5,-622.303,90.0059,434
7.44536,0.0832231,0.0193438,-0.000731771,0.0030046,-0.999995,118.125,-590.625,90.036,435
7.44792,0.0229497,0.0383761,-0.000210403,0.000990794,-0.999999,87.6191,-621.131,90.0122,436
7.41915,0.0738194,0.0236612,-4.14E-05,0.000824103,-1,118.125,-621.455,90.0106,437
7.44437,0.151747,-0.00158588,-0.00215215,0.0155056,-0.999877,142.009,-551.25,90.1889,438
7.47598,0.0316029,0.0343357,-0.000377091,0.00405836,-0.999992,90.7499,-590.625,90.0464,439
7.46981,0.0946535,0.0102553,-0.00215088,0.00518697,-0.999984,118.125,-565.842,90.1646,440
7.49958,0.037038,0.0294635,-0.00138983,0.0059465,-0.999981,93.7946,-566.295,90.2145,441
7.48139,0.105383,0.00470835,-0.00215078,0.0109196,-0.999938,118.125,-551.25,90.2403,442
7.50927,0.0523815,0.0223216,-0.00214915,0.0155056,-0.999877,95.6131,-551.25,90.2887,443
7.2652,0.312334,-0.0266059,-0.00160958,0.00325591,-0.999993,236.25,-551.25,90.0414,444
7.29083,0.280607,-0.0203611,-0.000661025,0.00142411,-0.999999,225.214,-562.286,90.033,445
7.268,0.294498,-0.0203215,-0.000113881,0.000926861,-1,236.25,-562.015,90.0314,446
7.28159,0.245945,-0.00362811,-0.000163773,0.000521045,-1,227.809,-590.625,90.0063,447
7.2658,0.210112,0.00771243,-0.000100069,0.000178933,-1,230.185,-623.935,90.0021,448
7.2641,0.256292,-0.00347581,-0.000136055,0.000521045,-1,236.25,-590.625,90.0049,449
7.25318,0.217345,0.00788099,-0.000113881,0.000115229,-1,236.25,-624.109,90.0011,450
7.32956,0.209624,-0.00194975,-0.000475788,0.00116381,-0.999999,196.875,-590.625,90.0114,451
7.35559,0.13742,0.0184045,-0.000148175,0.000384736,-1,164.962,-622.538,90.0038,452
7.31429,0.180217,0.00722462,-2.12E-05,0.000263871,-1,196.875,-623.112,90.0028,453
7.29529,0.294746,-0.0264632,-0.00115826,0.00648419,-0.999978,224.038,-551.25,90.0556,454
7.37498,0.165228,0.00926307,-0.00026904,0.00194894,-0.999998,167.745,-590.625,90.0192,455
7.34332,0.2395,-0.0173213,-0.00144912,0.00192136,-0.999997,196.875,-563.505,90.0635,456
7.38829,0.19069,-0.00350265,-0.00110957,0.00255176,-0.999996,170.635,-564.385,90.1074,457
7.34584,0.257016,-0.0242063,-0.00144911,0.00445627,-0.999989,196.875,-551.25,90.087,458
7.38878,0.211794,-0.0115349,-0.00173993,0.00648418,-0.999977,171.921,-551.25,90.1304,459
7.11643,0.382608,-0.0316858,-0.000400973,0.000608561,-1,315,-551.25,90.0053,460
7.13872,0.363611,-0.0281815,-0.000157092,0.000247797,-1,307.017,-559.233,90.0046,461
7.1221,0.368721,-0.0274042,-1.86E-05,0.000122435,-1,315,-559.035,90.0044,462
7.14351,0.316558,-0.0098661,-3.17E-05,6.71E-05,-1,309.03,-590.625,90.0007,463
7.14158,0.270681,0.00232447,-1.91E-05,2.44E-05,-1,310.818,-625.818,90.0002,464
7.13112,0.320151,-0.00919935,-2.44E-05,6.71E-05,-1,315,-590.625,90.0005,465
7.13291,0.273043,0.00283103,-1.86E-05,1.18E-05,-1,315,-625.934,90.0001,466
7.19674,0.294974,-0.0118842,-0.000143804,0.000250652,-1,275.625,-590.625,90.0017,467
7.24429,0.222605,0.00666952,-4.36E-05,7.82E-05,-1,241.956,-624.294,90.0006,468
7.19473,0.252622,-0.000313081,-4.48E-06,4.13E-05,-1,275.625,-624.984,90.0003,469
7.13706,0.376978,-0.0328586,-0.000282454,0.00151235,-0.999999,306.401,-551.25,90.0077,470
7.25176,0.263944,-0.00525651,-8.06E-05,0.000521045,-1,244.225,-590.625,90.0043,471
7.19753,0.338246,-0.0300295,-0.000458387,0.00037316,-1,275.625,-560.573,90.013,472
7.25184,0.304935,-0.0228312,-0.00039702,0.00061046,-1,246.725,-561.725,90.0309,473
7.19425,0.354385,-0.0354318,-0.000458387,0.00100604,-0.999999,275.625,-551.25,90.0164,474
7.24677,0.323869,-0.0290679,-0.00063432,0.00151235,-0.999999,247.464,-551.25,90.0343,475
6.97998,0.403861,-0.0253847,-4.34E-05,5.37E-05,-1,393.75,-551.25,90.0003,476
6.99513,0.394964,-0.0239506,-1.51E-05,1.91E-05,-1,388.545,-556.455,90.0002,477
6.98508,0.395557,-0.0231562,-1.17E-06,6.37E-06,-1,393.75,-556.343,90.0002,478
7.01132,0.344374,-0.00750424,-2.32E-06,3.41E-06,-1,389.966,-590.625,90,479
7.021,0.296286,0.00349824,-1.38E-06,1.39E-06,-1,391.229,-627.479,90,480
7.00406,0.344684,-0.00688812,-1.68E-06,3.41E-06,-1,393.75,-590.625,90,481
7.01618,0.296416,0.00392591,-1.17E-06,4.47E-07,-1,393.75,-627.537,90,482
7.06441,0.337572,-0.0122255,-1.91E-05,2.63E-05,-1,354.375,-590.625,90.0001,483
7.12702,0.27438,0.00250742,-5.21E-06,7.24E-06,-1,318.955,-626.045,90,484
7.07428,0.29044,-0.000800389,-3.68E-07,2.65E-06,-1,354.375,-626.73,90,485
6.99171,0.403798,-0.0265644,-2.78E-05,0.000165184,-1,388.282,-551.25,90.0004,486
7.12268,0.322277,-0.00971666,-9.80E-06,6.71E-05,-1,320.662,-590.625,90.0004,487
7.05348,0.387014,-0.0296907,-6.41E-05,3.19E-05,-1,354.375,-557.673,90.0012,488
7.11072,0.371864,-0.0282077,-6.16E-05,7.07E-05,-1,322.594,-558.844,90.0043,489
7.04871,0.39797,-0.0328557,-6.41E-05,0.000105927,-1,354.375,-551.25,90.0014,490
7.10445,0.384966,-0.0319601,-0.000100382,0.000165184,-1,322.95,-551.25,90.0045,491
6.86149,0.391056,-0.0134875,-1.68E-06,1.82E-06,-1,472.5,-551.25,90,492
6.86993,0.387841,-0.01308,-4.76E-07,5.24E-07,-1,469.509,-554.241,90,493
6.86477,0.387077,-0.012561,-2.37E-08,1.01E-07,-1,472.5,-554.189,90,494
6.89326,0.340377,-6.55E-05,-5.23E-08,5.28E-08,-1,470.463,-590.625,90,495
6.91038,0.295701,0.00805775,-3.07E-08,2.64E-08,-1,471.319,-628.819,90,496
6.88977,0.339811,0.000300387,-3.64E-08,5.28E-08,-1,472.5,-590.625,90,497
6.90837,0.295348,0.00827424,-2.37E-08,4.80E-09,-1,472.5,-628.841,90,498
6.94316,0.345475,-0.00631395,-9.60E-07,1.12E-06,-1,433.125,-590.625,90,499
7.01306,0.296184,0.00393467,-2.14E-07,2.51E-07,-1,396.16,-627.59,90,500
6.96149,0.300057,0.00361882,-9.98E-09,5.52E-08,-1,433.125,-628.199,90,501
6.8672,0.392329,-0.0142359,-8.99E-07,6.71E-06,-1,469.415,-551.25,90,502
6.99935,0.34444,-0.00689835,-4.10E-07,3.41E-06,-1,397.372,-590.625,90,503
6.92376,0.394376,-0.021167,-3.37E-06,9.47E-07,-1,433.125,-555.227,90,504
6.97854,0.395371,-0.0232187,-3.51E-06,3.27E-06,-1,398.741,-556.241,90.0002,505
6.91995,0.400317,-0.0226747,-3.37E-06,4.15E-06,-1,433.125,-551.25,90,506
6.97353,0.402816,-0.0251004,-5.84E-06,6.71E-06,-1,398.89,-551.25,90.0002,507
6.7603,0.358271,0.000853337,-1.81E-08,1.81E-08,-1,551.25,-551.25,90,508
6.76387,0.357507,0.000884982,-3.78E-09,3.86E-09,-1,549.909,-552.591,90,509
6.76181,0.356864,0.00115793,-1.17E-10,3.53E-10,-1,551.25,-552.574,90,510
6.79089,0.316417,0.0109785,-2.77E-10,1.82E-10,-1,550.531,-590.625,90,511
6.81004,0.277685,0.0140961,-1.61E-10,1.27E-10,-1,551.099,-629.849,90,512
6.78979,0.316063,0.0111273,-1.88E-10,1.82E-10,-1,551.25,-590.625,90,513
6.80981,0.277609,0.0141275,-1.17E-10,1.06E-11,-1,551.25,-629.851,90,514
6.83663,0.329687,0.00281013,-1.44E-08,1.52E-08,-1,511.875,-590.625,90,515
6.90716,0.294935,0.00833362,-2.39E-09,2.54E-09,-1,473.641,-628.859,90,516
6.86008,0.28913,0.0109732,-7.07E-11,2.81E-10,-1,511.875,-629.361,90,517
6.76251,0.359151,0.000508482,-7.28E-09,7.60E-08,-1,549.883,-551.25,90,518
6.88767,0.339134,0.000396152,-4.65E-09,5.28E-08,-1,474.47,-590.625,90,519
6.81237,0.37376,-0.00875195,-5.27E-08,7.36E-09,-1,511.875,-553.341,90,520
6.86166,0.386142,-0.0124364,-5.80E-08,4.74E-08,-1,475.394,-554.144,90,521
6.8102,0.376305,-0.00932824,-5.27E-08,4.55E-08,-1,511.875,-551.25,90,522
6.85857,0.389645,-0.0132283,-9.81E-08,7.60E-08,-1,475.448,-551.25,90,523
6.67195,0.316063,0.0164969,-3.87E-11,3.76E-11,-1,630,-551.25,90,524
6.67233,0.316031,0.0164803,-6.20E-12,6.13E-12,-1,629.846,-551.404,90,525
6.67213,0.315934,0.0165459,-1.40E-13,1.87E-13,-1,630,-551.403,90,526
6.68522,0.30238,0.0216885,-1.28E-13,1.89E-13,-1,630,-566.633,90,527
6.74288,0.300154,0.0131694,-4.29E-11,4.28E-11,-1,590.625,-590.625,90,528
6.80968,0.277538,0.0141339,-4.62E-12,4.71E-12,-1,551.397,-629.853,90,529
6.75409,0.28558,0.0159454,-9.59E-14,2.48E-13,-1,590.625,-607.487,90,530
6.73744,0.288689,0.0157923,-1.50E-13,1.01E-13,-1,599.735,-599.735,90,531
6.72682,0.291864,0.0203604,-2.48E-13,9.58E-14,-1,607.66,-590.625,90,532
6.67218,0.316179,0.0164603,-1.07E-11,1.70E-10,-1,629.844,-551.25,90,533
6.78917,0.31573,0.0111574,-1.06E-11,1.82E-10,-1,551.951,-590.625,90,534
6.71849,0.337679,0.00719769,-1.82E-10,1.06E-11,-1,590.625,-551.954,90,535
6.76064,0.35626,0.00121005,-2.06E-10,1.57E-10,-1,552.559,-552.559,90,536
6.7178,0.338351,0.0071084,-1.82E-10,9.94E-11,-1,590.625,-551.25,90,537
6.75933,0.3575,0.00104656,-3.53E-10,1.70E-10,-1,552.574,-551.25,90,538
6.66886,0.305968,0.0177313,-5.01E-14,1.42E-13,-1,637.957,-559.207,90,539
6.66172,0.308246,0.0227268,-9.61E-14,4.37E-14,-1,644.468,-551.25,90,540
6.67198,0.315873,0.0165114,-6.43E-14,1.10E-13,-1,630.151,-551.401,90,541
6.67188,0.315974,0.0165476,-1.41E-13,4.73E-14,-1,630.153,-551.25,90,542
7.70294,-0.244357,0.158585,8.42E-09,7.63E-09,-1,-630,-472.5,90,543
7.70667,-0.242978,0.157853,4.36E-11,8.78E-11,-1,-631.122,-473.622,90,544
7.70432,-0.243812,0.158186,1.71E-10,1.35E-10,-1,-630,-473.636,90,545
7.73078,-0.225828,0.144697,6.46E-12,7.07E-11,-1,-630.633,-511.875,90,546
7.75928,-0.207587,0.145961,3.75E-12,3.66E-12,-1,-630.156,-551.094,90,547
7.72944,-0.226302,0.144888,9.81E-11,7.07E-11,-1,-630,-511.875,90,548
7.75895,-0.207705,0.146008,1.71E-10,6.36E-12,-1,-630,-551.092,90,549
7.79069,-0.197961,0.136912,2.21E-11,4.04E-11,-1,-669.375,-511.875,90,550
7.80699,-0.193736,0.138376,8.49E-14,-3.06E-16,-1,-673.777,-516.277,90,551
7.70648,-0.243416,0.158305,1.04E-10,2.08E-11,-1,-631.133,-472.5,90,552
7.8453,-0.189973,0.147241,2.83E-11,2.83E-11,-1,-689.06,-492.19,90,553
7.88639,-0.186296,0.157634,7.07E-11,2.12E-11,-1,-703.3,-472.5,90,554
7.56256,-0.324551,0.172836,1.82E-06,1.68E-06,-1,-551.25,-472.5,90,555
7.57255,-0.319604,0.170668,5.41E-08,5.14E-08,-1,-554.149,-475.399,90,556
7.567,-0.322375,0.171839,7.60E-08,9.81E-08,-1,-551.25,-475.453,90,557
7.60669,-0.295077,0.157298,7.36E-09,5.27E-08,-1,-553.345,-511.875,90,558
7.64107,-0.26705,0.151492,4.36E-09,4.28E-09,-1,-552.595,-549.905,90,559
7.60265,-0.297107,0.158159,4.55E-08,5.27E-08,-1,-551.25,-511.875,90,560
7.63844,-0.268373,0.152049,7.60E-08,7.28E-09,-1,-551.25,-549.879,90,561
7.66016,-0.260588,0.14305,1.52E-08,1.44E-08,-1,-590.625,-511.875,90,562
7.75873,-0.207853,0.146011,1.46E-10,1.42E-10,-1,-629.839,-551.089,90,563
7.70101,-0.238463,0.141107,1.82E-10,2.77E-10,-1,-590.625,-550.525,90,564
7.56943,-0.321395,0.171672,1.01E-07,3.32E-08,-1,-554.194,-472.5,90,565
7.72855,-0.2269,0.144898,2.81E-10,7.07E-11,-1,-629.349,-511.875,90,566
7.63742,-0.282879,0.157541,5.28E-08,4.65E-09,-1,-590.625,-474.477,90,567
7.70275,-0.244863,0.158197,2.86E-09,2.71E-09,-1,-628.848,-473.652,90,568
7.63524,-0.284132,0.158238,5.28E-08,2.05E-08,-1,-590.625,-472.5,90,569
7.70145,-0.245612,0.158603,4.80E-09,3.32E-08,-1,-628.828,-472.5,90,570
7.45597,-0.42391,0.19258,8.73E-05,8.73E-05,-1,-472.5,-472.5,90.0005,571
7.4743,-0.411164,0.18792,6.80E-06,6.80E-06,-1,-477.983,-477.983,90.0005,572
7.46641,-0.417401,0.18999,6.59E-06,1.23E-05,-1,-472.5,-478.131,90.0005,573
7.51806,-0.376142,0.171002,1.33E-06,6.81E-06,-1,-476.699,-511.875,90.0001,574
